Test_data,Method_name,Method_name_simple,BlockSize,Sub_BlockSize,SAMEMAlign_Version,Vaild_tests,Q_view,TC_view,SPview,Time_view,Q,TC,SP,Time,Maxmemory,Q_raw,TC_raw,Time_raw,Memory_raw
RNA-8191,fftns1_highsim-300,fftns1_highsim,300,100,0.10.0.0,10,0.45119999999999993¡À0.12826987175482793,0.2351¡À0.053820906718486265,,489.604¡À164.19071363508962,0.45119999999999993,0.2351,,489.604,1189720,"[0.425, 0.513, 0.603, 0.583, 0.227, 0.351, 0.297, 0.531, 0.377, 0.605]","[0.182, 0.233, 0.23, 0.281, 0.183, 0.2, 0.175, 0.275, 0.235, 0.357]","[531.98, 507.22, 517.18, 470.37, 698.94, 268.24, 312.01, 319.86, 823.3, 446.94]","[980940, 712348, 803436, 772912, 995516, 891316, 1189720, 776780, 672928, 838080]"
RNA-8191,fftns1-300,fftns1,300,100,0.10.0.0,10,0.6637000000000001¡À0.11744875478267107,0.2284¡À0.05871660753143015,,13727.8¡À596.0358714037269,0.6637000000000001,0.2284,,13727.8,4624284,"[0.726, 0.559, 0.752, 0.522, 0.719, 0.416, 0.741, 0.812, 0.674, 0.716]","[0.202, 0.179, 0.23, 0.163, 0.239, 0.154, 0.281, 0.357, 0.209, 0.27]","[14118.0, 13068.0, 12722.0, 13622.0, 14566.0, 13539.0, 13131.0, 14116.0, 14555.0, 13841.0]","[4119564, 4424872, 4103188, 3980192, 4257916, 4160756, 4624284, 4380992, 4293220, 4402176]"
RNA-8191,fftns1_highsim-400,fftns1_highsim,400,100,0.10.0.0,10,0.47430000000000005¡À0.14133651332900496,0.2433¡À0.04855522628924718,,379.704¡À158.03875456355632,0.47430000000000005,0.2433,,379.704,1170884,"[0.392, 0.58, 0.485, 0.588, 0.318, 0.418, 0.191, 0.609, 0.481, 0.681]","[0.183, 0.247, 0.233, 0.267, 0.195, 0.225, 0.19, 0.305, 0.245, 0.343]","[415.6, 344.89, 385.24, 300.96, 506.18, 110.37, 435.07, 139.31, 503.44, 655.98]","[1112248, 804732, 945048, 903952, 1170884, 864940, 1112692, 774240, 782256, 855100]"
RNA-8191,fftns1-400,fftns1,400,100,0.10.0.0,10,0.6266999999999999¡À0.12682669277403713,0.23420000000000002¡À0.05932587968163641,,8466.6¡À2035.956197957117,0.6266999999999999,0.23420000000000002,,8466.6,4888128,"[0.703, 0.482, 0.71, 0.537, 0.62, 0.363, 0.738, 0.798, 0.604, 0.712]","[0.22, 0.176, 0.235, 0.179, 0.242, 0.158, 0.29, 0.366, 0.205, 0.271]","[7146.0, 7239.0, 7027.0, 6950.0, 7331.0, 6880.0, 7428.0, 11994.0, 11474.0, 11197.0]","[4558212, 4561568, 4456248, 4888128, 4538924, 4743484, 4455816, 4115072, 4739644, 4428024]"
RNA-8191,fftns1_highsim-50,fftns1_highsim,50,100,0.10.0.0,2,0.218¡À0.0040000000000000036,0.11549999999999999¡À0.012500000000000004,,1639.84¡À267.76,0.218,0.11549999999999999,,1639.84,1497696,"[0.222, 0.214]","[0.103, 0.128]","[1907.6, 1372.08]","[1497696, 953140]"
RNA-8191,fftns1-50,fftns1,50,100,0.10.0.0,10,0.5077¡À0.17704804432695664,0.19460000000000002¡À0.058249806866632614,,71448.2¡À14589.488502343047,0.5077,0.19460000000000002,,71448.2,13495380,"[0.455, 0.617, 0.604, 0.183, 0.685, 0.406, 0.564, 0.229, 0.594, 0.74]","[0.165, 0.229, 0.175, 0.131, 0.194, 0.136, 0.201, 0.136, 0.254, 0.325]","[77170.0, 93959.0, 75824.0, 82363.0, 46199.0, 74684.0, 73662.0, 83498.0, 56093.0, 51030.0]","[11890812, 11602684, 12966544, 12573700, 9547764, 12758748, 13495380, 13068368, 10995364, 11081200]"
RNA-8191,fftns1_highsim-500,fftns1_highsim,500,100,0.10.0.0,10,0.49029999999999996¡À0.14983460881919103,0.2524¡À0.05659187220794166,,305.986¡À117.88611802922344,0.49029999999999996,0.2524,,305.986,1127736,"[0.451, 0.577, 0.6, 0.602, 0.276, 0.449, 0.165, 0.553, 0.58, 0.65]","[0.194, 0.253, 0.239, 0.282, 0.206, 0.228, 0.168, 0.325, 0.266, 0.363]","[366.31, 382.23, 158.28, 278.52, 219.55, 303.65, 396.15, 468.82, 74.45, 411.9]","[1127736, 722716, 950760, 779928, 1060468, 890560, 918700, 892756, 846956, 698416]"
RNA-8191,fftns1-500,fftns1,500,100,0.10.0.0,10,0.6115¡À0.13437280230760987,0.23889999999999997¡À0.0577,,5897.3¡À906.241695134361,0.6115,0.23889999999999997,,5897.3,4778344,"[0.441, 0.696, 0.532, 0.646, 0.325, 0.726, 0.801, 0.63, 0.638, 0.68]","[0.182, 0.251, 0.183, 0.24, 0.159, 0.304, 0.355, 0.228, 0.279, 0.208]","[5549.0, 5011.0, 6721.0, 5190.0, 6826.0, 6904.0, 7142.0, 6103.0, 4974.0, 4553.0]","[4221420, 4105056, 4377124, 3719480, 3998568, 4535556, 4439548, 4778344, 4242424, 3940388]"
RNA-8191,fftns1_highsim-600,fftns1_highsim,600,100,0.10.0.0,10,0.49470000000000003¡À0.12731775210079702,0.2562¡À0.05419003598448704,,411.578¡À130.76909755748872,0.49470000000000003,0.2562,,411.578,1397980,"[0.378, 0.5, 0.624, 0.589, 0.41, 0.405, 0.24, 0.544, 0.581, 0.676]","[0.186, 0.269, 0.243, 0.292, 0.21, 0.229, 0.185, 0.324, 0.267, 0.357]","[402.98, 456.77, 299.67, 466.04, 414.28, 510.29, 439.91, 538.88, 71.28, 515.68]","[1397980, 696816, 912452, 777140, 1122872, 697392, 928892, 905812, 784972, 899556]"
RNA-8191,fftns1-600,fftns1,600,100,0.10.0.0,10,0.5947¡À0.14451508571772015,0.2464¡À0.05824122251464164,,3375.3650000000002¡À115.12093921176977,0.5947,0.2464,,3375.3650000000002,4437500,"[0.642, 0.452, 0.693, 0.5, 0.638, 0.265, 0.714, 0.791, 0.592, 0.66]","[0.219, 0.185, 0.264, 0.196, 0.25, 0.164, 0.31, 0.366, 0.23, 0.28]","[3473.18, 3412.05, 3486.67, 3357.33, 3170.13, 3491.66, 3192.17, 3484.61, 3396.1, 3289.75]","[3787908, 3756392, 4437500, 3893908, 3644896, 3674532, 3603656, 3828456, 3900500, 3724032]"
RNA-8191,fftns1_highsim-700,fftns1_highsim,700,100,0.10.0.0,10,0.4962¡À0.1202088183121355,0.2584¡À0.0567401092702508,,421.49399999999997¡À93.67998208795731,0.4962,0.2584,,421.49399999999997,1200108,"[0.439, 0.632, 0.626, 0.513, 0.41, 0.375, 0.277, 0.529, 0.48, 0.681]","[0.178, 0.281, 0.246, 0.302, 0.211, 0.231, 0.192, 0.329, 0.252, 0.362]","[486.88, 205.15, 394.14, 347.2, 421.55, 502.3, 446.54, 393.09, 449.39, 568.7]","[1200108, 1100324, 1018480, 789540, 1150668, 875932, 984800, 921304, 824136, 911648]"
RNA-8191,fftns1-700,fftns1,700,100,0.10.0.0,10,0.5961000000000001¡À0.12991570343880682,0.2474¡À0.056835200360340066,,2810.614¡À167.0100808454388,0.5961000000000001,0.2474,,2810.614,3505160,"[0.631, 0.417, 0.68, 0.466, 0.657, 0.386, 0.734, 0.801, 0.558, 0.631]","[0.229, 0.19, 0.269, 0.189, 0.257, 0.16, 0.313, 0.351, 0.228, 0.288]","[2698.89, 2481.89, 2707.17, 2852.64, 2838.39, 3061.02, 2773.58, 3068.77, 2896.81, 2726.98]","[3505160, 3147404, 3325296, 2847456, 3276748, 3104984, 3112096, 2830212, 3199960, 3052588]"
RNA-8191,fftns1_highsim-800,fftns1_highsim,800,100,0.10.0.0,10,0.5031¡À0.14329302146301473,0.2643¡À0.0586123707078975,,394.71500000000003¡À124.01452126666459,0.5031,0.2643,,394.71500000000003,1283824,"[0.435, 0.633, 0.591, 0.534, 0.41, 0.353, 0.209, 0.576, 0.568, 0.722]","[0.179, 0.283, 0.255, 0.306, 0.211, 0.255, 0.183, 0.343, 0.268, 0.36]","[685.45, 223.45, 346.26, 319.75, 412.8, 256.81, 375.69, 413.49, 410.79, 502.66]","[1174236, 1141800, 1020712, 883492, 1112952, 1148600, 1283824, 1041036, 958312, 929116]"
RNA-8191,fftns1-800,fftns1,800,100,0.10.0.0,10,0.5923¡À0.1421991912775878,0.24630000000000002¡À0.0554383441311156,,1994.509¡À64.06767741224901,0.5923,0.24630000000000002,,1994.509,2851232,"[0.645, 0.435, 0.694, 0.436, 0.665, 0.341, 0.75, 0.799, 0.537, 0.621]","[0.227, 0.18, 0.27, 0.193, 0.252, 0.167, 0.31, 0.346, 0.228, 0.29]","[2055.98, 2054.93, 2054.3, 2018.51, 1972.63, 2038.45, 1859.24, 1941.32, 2025.65, 1924.08]","[2439416, 2805664, 2851232, 2554112, 2711020, 2715448, 2691088, 2592540, 2720560, 2399816]"
RNA-8191,fftns1_highsim-900,fftns1_highsim,900,100,0.10.0.0,10,0.5043¡À0.14779651552049528,0.2622¡À0.05532955810414538,,338.588¡À126.74259156258405,0.5043,0.2622,,338.588,1320532,"[0.409, 0.629, 0.643, 0.587, 0.376, 0.353, 0.227, 0.558, 0.539, 0.722]","[0.192, 0.284, 0.249, 0.279, 0.211, 0.255, 0.183, 0.341, 0.268, 0.36]","[551.96, 207.65, 280.6, 176.36, 352.4, 264.75, 401.88, 409.16, 209.92, 531.2]","[1063220, 1171428, 1027396, 1221192, 1112420, 1134968, 1320532, 1167280, 1268192, 908448]"
RNA-8191,fftns1-900,fftns1,900,100,0.10.0.0,10,0.5898¡À0.14618946610477787,0.254¡À0.054159025102008616,,1535.874¡À53.62334663185431,0.5898,0.254,,1535.874,2364152,"[0.652, 0.406, 0.691, 0.461, 0.633, 0.302, 0.727, 0.785, 0.567, 0.674]","[0.244, 0.194, 0.27, 0.193, 0.262, 0.181, 0.315, 0.355, 0.23, 0.296]","[1630.93, 1520.91, 1605.83, 1555.95, 1461.62, 1573.0, 1537.52, 1486.59, 1468.38, 1518.01]","[2212624, 2125336, 2231544, 2108912, 2122404, 2364152, 1940368, 2320892, 2041276, 2020608]"
RNA-8191,wmsa_highsim-100,wmsa_highsim,100,100,0.10.0.0,8,0.6415¡À0.3140330396630266,0.081425¡À0.013456573672372919,,23.9225¡À1.8627852130613454,0.6415,0.081425,,23.9225,1707272,"[0.266, 0.623, 1.05, 0.855, 0.649, 1.09, 0.3, 0.299]","[0.092, 0.0658, 0.0679, 0.0848, 0.0879, 0.0857, 0.0633, 0.104]","[27.69, 24.19, 23.2, 26.12, 22.65, 22.35, 23.09, 22.09]","[1634120, 1527736, 1190272, 1698188, 1212160, 1429908, 1443368, 1368356]"
RNA-8191,wmsa-100,wmsa,100,100,0.10.0.0,10,0.2893¡À0.09989899899398393,0.08147¡À0.012089751858495692,,4419.8¡À395.05969169228086,0.2893,0.08147,,4419.8,3673120,"[0.386, 0.168, 0.296, 0.249, 0.186, 0.217, 0.172, 0.453, 0.378, 0.388]","[0.0811, 0.0669, 0.073, 0.0741, 0.0879, 0.0873, 0.0825, 0.0788, 0.0711, 0.112]","[3977.0, 4344.0, 4369.0, 4094.0, 4540.0, 4276.0, 5482.0, 4274.0, 4602.0, 4240.0]","[3325388, 3479352, 3427940, 3343736, 3508020, 3498632, 3673120, 3292060, 3514252, 2402824]"
RNA-8191,wmsa_highsim-1000,wmsa_highsim,1000,100,0.10.0.0,10,0.42081999999999997¡À0.37534510733457016,0.13008999999999998¡À0.037921404246151015,,28.304000000000002¡À3.703596090288465,0.42081999999999997,0.13008999999999998,,28.304000000000002,950824,"[0.192, 0.0711, 0.223, 1.14, 0.0801, 0.194, 1.02, 0.112, 0.587, 0.589]","[0.113, 0.116, 0.104, 0.14, 0.115, 0.122, 0.0929, 0.129, 0.132, 0.237]","[30.97, 36.85, 23.62, 31.67, 26.94, 27.34, 25.36, 24.97, 27.24, 28.08]","[950824, 701336, 797612, 693868, 946720, 931012, 892820, 701816, 702628, 553852]"
RNA-8191,wmsa-1000,wmsa,1000,100,0.10.0.0,10,0.78081¡À0.4269946333386405,0.11799¡À0.02071137127280567,,401.446¡À22.900829766626366,0.78081,0.11799,,401.446,1834744,"[0.332, 1.12, 0.987, 0.991, 1.06, 0.992, 1.11, 0.0588, 1.12, 0.0373]","[0.111, 0.111, 0.0999, 0.133, 0.109, 0.112, 0.105, 0.116, 0.108, 0.175]","[424.03, 420.9, 407.26, 383.34, 423.47, 423.72, 414.27, 384.4, 358.77, 374.3]","[1744380, 1755032, 1670504, 1584028, 1727296, 1600632, 1698376, 1644604, 1615204, 1834744]"
RNA-8191,wmsa_highsim-1100,wmsa_highsim,1100,100,0.10.0.0,10,0.41572¡À0.3796569551582059,0.13069¡À0.03754417265035947,,31.035000000000004¡À2.439591154271551,0.41572,0.13069,,31.035000000000004,947204,"[0.26, 0.0711, 0.106, 1.14, 0.0801, 0.194, 1.02, 0.112, 0.587, 0.587]","[0.111, 0.116, 0.112, 0.14, 0.115, 0.122, 0.0929, 0.129, 0.132, 0.237]","[30.76, 33.01, 31.73, 34.45, 32.55, 33.16, 31.86, 28.11, 26.95, 27.77]","[946764, 701208, 806996, 694004, 947204, 930700, 939544, 705016, 702656, 553820]"
RNA-8191,wmsa-1100,wmsa,1100,100,0.10.0.0,10,0.5840690000000001¡À0.4807361759312482,0.11939999999999999¡À0.0204606940253746,,322.509¡À12.696217901406703,0.5840690000000001,0.11939999999999999,,322.509,1457736,"[0.378, 0.00169, 1.02, 1.01, 1.09, 1.02, 0.0429, 0.0946, 1.13, 0.0535]","[0.112, 0.113, 0.102, 0.135, 0.111, 0.111, 0.106, 0.121, 0.108, 0.175]","[333.38, 336.13, 331.0, 304.0, 331.99, 338.18, 314.86, 303.24, 311.28, 321.03]","[1347672, 1246156, 1393404, 1290616, 1228508, 1352248, 1457736, 1311496, 1440612, 1417788]"
RNA-8191,wmsa_highsim-1200,wmsa_highsim,1200,100,0.10.0.0,10,0.43992¡À0.36588073958600226,0.13069¡À0.037602724635323964,,29.744999999999997¡À2.7737961352630087,0.43992,0.13069,,29.744999999999997,946516,"[0.353, 0.0711, 0.265, 1.14, 0.0801, 0.194, 1.02, 0.112, 0.577, 0.587]","[0.11, 0.116, 0.112, 0.14, 0.115, 0.122, 0.0929, 0.129, 0.133, 0.237]","[28.44, 33.63, 29.1, 30.57, 29.26, 31.44, 28.53, 27.58, 34.43, 24.47]","[944616, 701308, 751240, 694028, 946516, 930604, 929908, 705016, 703568, 553712]"
RNA-8191,wmsa-1200,wmsa,1200,100,0.10.0.0,10,0.72473¡À0.4621015214214297,0.12090000000000001¡À0.020422781397253408,,263.858¡À17.80560799298917,0.72473,0.12090000000000001,,263.858,1179728,"[0.41, 1.16, 1.02, 1.03, 1.11, 1.08, 0.0483, 0.12, 1.16, 0.109]","[0.113, 0.115, 0.102, 0.14, 0.111, 0.113, 0.108, 0.121, 0.111, 0.175]","[284.96, 258.67, 271.5, 280.95, 259.32, 289.56, 268.81, 251.76, 237.36, 235.69]","[1083900, 1017956, 1108252, 1069920, 1014740, 1021304, 1088636, 1012228, 1153640, 1179728]"
RNA-8191,wmsa_highsim-1500,wmsa_highsim,1500,100,0.10.0.0,10,0.31501999999999997¡À0.3160180716351519,0.1275¡À0.01799583285096858,,28.764¡À1.1045831793033964,0.31501999999999997,0.1275,,28.764,962624,"[0.449, 0.0711, 0.105, 1.14, 0.0801, 0.194, 0.204, 0.184, 0.577, 0.146]","[0.119, 0.116, 0.116, 0.14, 0.115, 0.122, 0.111, 0.128, 0.133, 0.175]","[28.14, 30.04, 27.66, 26.96, 29.0, 29.11, 29.12, 30.15, 30.05, 27.41]","[943412, 701272, 896680, 693768, 946304, 930476, 962624, 669952, 703636, 588280]"
RNA-8191,wmsa-1500,wmsa,1500,100,0.10.0.0,10,0.30738¡À0.41568664111323084,0.12350000000000001¡À0.02001124683771603,,153.334¡À6.863681519417985,0.30738,0.12350000000000001,,153.334,752140,"[0.434, 0.0233, 0.0244, 1.08, 0.0249, 1.13, 0.0961, 0.139, 0.0201, 0.102]","[0.114, 0.115, 0.112, 0.142, 0.112, 0.116, 0.11, 0.125, 0.112, 0.177]","[156.12, 150.33, 162.12, 147.53, 145.57, 153.7, 146.46, 167.42, 147.92, 156.17]","[750968, 723296, 733164, 733964, 704512, 725672, 709424, 742184, 676652, 752140]"
RNA-8191,wmsa-20,wmsa,20,100,0.10.0.0,10,0.2501¡À0.11284188052314621,0.10886¡À0.020578639410806537,,47.381¡À3.53770956976403,0.2501,0.10886,,47.381,2154808,"[0.468, 0.26, 0.107, 0.395, 0.268, 0.215, 0.133, 0.256, 0.105, 0.294]","[0.106, 0.0992, 0.0893, 0.122, 0.0999, 0.0981, 0.0929, 0.119, 0.0992, 0.163]","[46.25, 42.17, 40.83, 48.24, 46.43, 48.49, 49.51, 53.76, 48.93, 49.2]","[1572048, 1530136, 1768264, 1593440, 1412816, 1347524, 1445716, 2012608, 1544164, 2154808]"
RNA-8191,wmsa_highsim-200,wmsa_highsim,200,100,0.10.0.0,10,0.59697¡À0.2923265778200812,0.10210999999999999¡À0.015079220802150219,,21.333000000000002¡À0.9781211581394198,0.59697,0.10210999999999999,,21.333000000000002,1267052,"[0.637, 0.626, 0.929, 0.0797, 0.267, 0.184, 0.89, 0.818, 0.752, 0.787]","[0.0959, 0.103, 0.0983, 0.0961, 0.0889, 0.0981, 0.0899, 0.11, 0.0969, 0.144]","[20.35, 19.91, 20.72, 22.64, 22.51, 22.25, 22.16, 21.17, 21.52, 20.1]","[1229164, 855768, 1116608, 1237196, 1267052, 1109712, 970536, 941380, 1168716, 883004]"
RNA-8191,wmsa-200,wmsa,200,100,0.10.0.0,10,0.29499¡À0.32088104478139556,0.08127¡À0.014508070168013388,,3395.986¡À146.83508607958788,0.29499,0.08127,,3395.986,3113100,"[0.598, 1.15, 0.0988, 0.119, 0.12, 0.232, 0.107, 0.157, 0.0751, 0.293]","[0.0796, 0.0686, 0.0741, 0.0808, 0.0749, 0.0842, 0.0795, 0.0845, 0.0655, 0.121]","[3726.0, 3493.25, 3492.26, 3321.01, 3334.82, 3308.39, 3433.0, 3207.01, 3429.11, 3215.01]","[2713156, 3105532, 3113100, 2760100, 2699152, 2857612, 2876100, 3059868, 3008248, 2684188]"
RNA-8191,wmsa_highsim-2000,wmsa_highsim,2000,100,0.10.0.0,10,0.21315999999999996¡À0.14080081817944096,0.1289¡À0.01918045880577417,,15.733¡À1.1825992558766476,0.21315999999999996,0.1289,,15.733,117784,"[0.58, 0.168, 0.173, 0.0216, 0.15, 0.121, 0.237, 0.283, 0.149, 0.249]","[0.121, 0.121, 0.118, 0.146, 0.117, 0.123, 0.113, 0.131, 0.119, 0.18]","[14.19, 18.28, 14.63, 16.71, 15.05, 16.5, 15.78, 15.37, 16.29, 14.53]","[117784, 114252, 113232, 114996, 113588, 113924, 114216, 113992, 114580, 113940]"
RNA-8191,wmsa-2000,wmsa,2000,100,0.10.0.0,10,0.21315999999999996¡À0.14080081817944096,0.1289¡À0.01918045880577417,,21.487000000000002¡À1.9034707772907888,0.21315999999999996,0.1289,,21.487000000000002,117668,"[0.58, 0.168, 0.173, 0.0216, 0.15, 0.121, 0.237, 0.283, 0.149, 0.249]","[0.121, 0.121, 0.118, 0.146, 0.117, 0.123, 0.113, 0.131, 0.119, 0.18]","[18.35, 23.48, 19.31, 21.93, 20.88, 22.72, 22.47, 22.28, 24.36, 19.09]","[117668, 114224, 113228, 115056, 113584, 113856, 114192, 113908, 114532, 113892]"
RNA-8191,wmsa_highsim-300,wmsa_highsim,300,100,0.10.0.0,10,0.6334500000000001¡À0.3276815870628071,0.10833999999999999¡À0.023877906105854427,,21.369¡À1.5426110981060657,0.6334500000000001,0.10833999999999999,,21.369,1156248,"[0.845, 0.722, 1.08, 0.965, 0.717, 0.328, 0.54, 0.17, 0.0695, 0.898]","[0.101, 0.0935, 0.103, 0.135, 0.101, 0.103, 0.0993, 0.105, 0.0756, 0.167]","[20.0, 22.87, 19.34, 21.47, 22.12, 21.91, 21.05, 18.88, 24.23, 21.82]","[974832, 1026308, 914040, 981916, 1075364, 1156248, 880296, 745544, 945448, 721744]"
RNA-8191,wmsa-300,wmsa,300,100,0.10.0.0,10,0.4907¡À0.147408310484857,0.09414¡À0.016645131420328294,,1960.7220000000002¡À100.7086549210146,0.4907,0.09414,,1960.7220000000002,5479672,"[0.8, 0.322, 0.338, 0.452, 0.401, 0.523, 0.515, 0.704, 0.377, 0.475]","[0.0935, 0.0862, 0.0775, 0.103, 0.0904, 0.0909, 0.0904, 0.0937, 0.0768, 0.139]","[1913.68, 1856.78, 2074.42, 1842.84, 1955.68, 2054.73, 2058.54, 1853.06, 2118.47, 1879.02]","[5479672, 5267200, 4932148, 5165576, 4806472, 4538600, 4507100, 4829564, 5155076, 5118344]"
RNA-8191,wmsa_highsim-400,wmsa_highsim,400,100,0.10.0.0,10,0.6796599999999999¡À0.34012056744631014,0.11327000000000001¡À0.020245100641883708,,23.228¡À1.3086695534014692,0.6796599999999999,0.11327000000000001,,23.228,1160884,"[0.084, 0.68, 0.0846, 0.898, 0.637, 0.589, 1.13, 0.813, 0.811, 1.07]","[0.103, 0.0981, 0.102, 0.128, 0.108, 0.102, 0.102, 0.135, 0.0936, 0.161]","[22.78, 24.87, 22.01, 23.52, 25.57, 23.17, 23.73, 20.81, 23.57, 22.25]","[1160884, 805936, 820276, 944848, 1024940, 852612, 986444, 893676, 1118348, 596428]"
RNA-8191,wmsa-400,wmsa,400,100,0.10.0.0,10,0.6494¡À0.15591356579848978,0.09962¡À0.01943356889508461,,1729.4299999999998¡À210.25080955848895,0.6494,0.09962,,1729.4299999999998,5025140,"[1.03, 0.606, 0.432, 0.588, 0.56, 0.709, 0.656, 0.786, 0.551, 0.576]","[0.0989, 0.0901, 0.0848, 0.105, 0.0954, 0.0919, 0.0934, 0.102, 0.0807, 0.154]","[1487.37, 1524.7, 1590.31, 1505.12, 1816.11, 1771.93, 1666.55, 2185.68, 1940.58, 1805.95]","[4525196, 4414220, 4764908, 4622112, 5025140, 4759964, 4609144, 4908052, 4826576, 4320528]"
RNA-8191,wmsa_highsim-50,wmsa_highsim,50,100,0.10.0.0,2,0.41100000000000003¡À0.04300000000000001,0.07365¡À0.0034500000000000017,,24.605¡À0.33500000000000085,0.41100000000000003,0.07365,,24.605,1712284,"[0.454, 0.368]","[0.0702, 0.0771]","[24.94, 24.27]","[1663256, 1462976]"
RNA-8191,wmsa-50,wmsa,50,100,0.10.0.0,10,0.74055¡À0.30432239894559193,0.08667¡À0.022563911451696488,,3259.442¡À488.7980085434064,0.74055,0.08667,,3259.442,14298632,"[0.0715, 0.932, 0.751, 0.842, 0.841, 0.805, 0.998, 1.09, 0.808, 0.267]","[0.0875, 0.0845, 0.0651, 0.0774, 0.0859, 0.0899, 0.0845, 0.0736, 0.0683, 0.15]","[3674.0, 2514.33, 3558.44, 3579.31, 3800.0, 3319.71, 3566.5, 2756.8, 3454.51, 2370.82]","[13113688, 9908628, 13754728, 12401452, 14298632, 13137136, 14038968, 11654108, 12179104, 10348068]"
RNA-8191,wmsa_highsim-500,wmsa_highsim,500,100,0.10.0.0,10,0.5065500000000001¡À0.3197646360997414,0.1146¡À0.024040965038866473,,24.619999999999997¡À2.164957274405202,0.5065500000000001,0.1146,,24.619999999999997,1236772,"[0.269, 0.644, 0.861, 0.625, 0.576, 0.602, 0.0345, 0.151, 1.1, 0.203]","[0.11, 0.0998, 0.0882, 0.123, 0.106, 0.109, 0.087, 0.134, 0.115, 0.174]","[22.9, 26.25, 24.24, 23.17, 26.28, 25.14, 26.05, 27.23, 25.46, 19.48]","[811728, 753960, 774536, 659000, 1236772, 821048, 848232, 765524, 830776, 623800]"
RNA-8191,wmsa-500,wmsa,500,100,0.10.0.0,10,0.6738999999999999¡À0.23698246770594655,0.10516¡À0.02113765360677481,,1810.4080000000001¡À448.4436350936425,0.6738999999999999,0.10516,,1810.4080000000001,5012968,"[0.105, 0.701, 0.595, 0.739, 0.748, 0.514, 0.777, 0.923, 0.617, 1.02]","[0.103, 0.0935, 0.0938, 0.11, 0.0984, 0.1, 0.0949, 0.104, 0.088, 0.166]","[1185.65, 1245.39, 1633.68, 1640.14, 1861.65, 1911.56, 2182.96, 2833.28, 1951.93, 1657.84]","[4608624, 4362980, 4625912, 4425188, 4458624, 5012968, 4356712, 4410744, 4918220, 4724408]"
RNA-8191,wmsa_highsim-600,wmsa_highsim,600,100,0.10.0.0,10,0.609¡À0.3120227555804224,0.12114¡À0.029209183487389715,,22.463¡À1.2727847422089882,0.609,0.12114,,22.463,1077328,"[0.934, 0.986, 0.375, 0.578, 0.296, 0.617, 0.741, 0.112, 1.1, 0.351]","[0.0974, 0.117, 0.104, 0.123, 0.11, 0.107, 0.103, 0.131, 0.115, 0.204]","[21.79, 23.19, 21.54, 22.66, 24.41, 20.7, 22.94, 23.44, 23.68, 20.28]","[741976, 738676, 619588, 630188, 1077328, 812920, 775716, 672368, 830444, 572552]"
RNA-8191,wmsa-600,wmsa,600,100,0.10.0.0,10,0.7422¡À0.23452965697327066,0.10863¡À0.020548287033229806,,1222.326¡À183.67418181116255,0.7422,0.10863,,1222.326,4028620,"[0.15, 0.76, 0.71, 0.792, 0.686, 0.67, 0.87, 0.993, 0.721, 1.07]","[0.106, 0.104, 0.096, 0.114, 0.103, 0.102, 0.0978, 0.108, 0.0885, 0.167]","[1354.66, 1497.17, 1476.45, 964.21, 1308.07, 1245.11, 1250.88, 1036.32, 1104.66, 985.73]","[3701876, 4028620, 3699856, 3605520, 3672736, 3990020, 3585304, 3588760, 3738740, 4027824]"
RNA-8191,wmsa_highsim-700,wmsa_highsim,700,100,0.10.0.0,10,0.40330000000000005¡À0.20414654050460912,0.11737¡À0.030063135232373882,,22.866¡À1.9293480764237438,0.40330000000000005,0.11737,,22.866,1076692,"[0.272, 0.224, 0.155, 0.396, 0.296, 0.905, 0.545, 0.31, 0.52, 0.41]","[0.107, 0.117, 0.104, 0.101, 0.11, 0.121, 0.105, 0.109, 0.0947, 0.205]","[23.67, 25.16, 21.39, 21.91, 24.95, 23.15, 22.56, 25.56, 21.09, 19.22]","[879236, 811912, 671824, 597188, 1076692, 786952, 814296, 698600, 792728, 497408]"
RNA-8191,wmsa-700,wmsa,700,100,0.10.0.0,10,0.8228¡À0.2447107680507746,0.11093¡À0.01953284669473449,,811.701¡À51.25637842259244,0.8228,0.11093,,811.701,3495924,"[0.157, 0.861, 0.898, 0.88, 0.79, 0.799, 0.914, 1.08, 0.769, 1.08]","[0.107, 0.104, 0.0994, 0.119, 0.104, 0.104, 0.103, 0.111, 0.0919, 0.166]","[830.23, 875.45, 759.69, 726.83, 849.45, 864.55, 857.23, 762.22, 832.45, 758.91]","[3090072, 3421708, 3476848, 2992784, 3460920, 2847588, 3231756, 2895784, 3495924, 3299180]"
RNA-8191,wmsa_highsim-800,wmsa_highsim,800,100,0.10.0.0,10,0.34550000000000003¡À0.25014445826362014,0.12669¡À0.02393626746174098,,23.982999999999997¡À2.5751429086557507,0.34550000000000003,0.12669,,23.982999999999997,1075904,"[0.272, 0.224, 0.162, 0.212, 0.296, 0.175, 1.03, 0.194, 0.52, 0.37]","[0.107, 0.117, 0.0999, 0.149, 0.11, 0.124, 0.11, 0.133, 0.132, 0.185]","[20.11, 26.91, 23.34, 22.3, 23.45, 28.32, 22.7, 26.27, 25.7, 20.73]","[836816, 843740, 854036, 756164, 1075904, 933636, 1057224, 701752, 771772, 511416]"
